Molecule ChEMBL ID,Smiles,Standard Value
CHEMBL3260214,CCCC/C=C/C=C/c1nc2ccccc2n2cccc12,8200.0
CHEMBL3260215,CCCC/C=C/C=C/c1nc2cc(OC)ccc2n2cccc12,18300.0
CHEMBL3260216,CCCC/C=C/C=C/c1nc2ccc(OC)cc2n2cccc12,22900.0
CHEMBL3260217,CCCC/C=C/C=C/c1nc2cccc(OC)c2n2cccc12,15800.0
CHEMBL3260218,C/C=C/C=C/C=C/c1nc2ccccc2n2cccc12,10600.0
CHEMBL3260219,C/C=C/C=C/c1nc2ccccc2n2ccc(OCC)c12,4500.0
CHEMBL3287978,ClC(Cl)(Cl)c1nccc2ccccc12,180000.0
CHEMBL3287979,ClC(Cl)(Cl)c1ncnc2ccccc12,500000.0
CHEMBL3287980,ClC(Cl)(Cl)c1ncc2ccccc2n1,61000.0
CHEMBL3287981,Cc1ncc2ccccc2n1,350000.0
CHEMBL3287982,ClC(Cl)(Cl)c1cnc2ccccc2n1,3100.0
CHEMBL3287983,Cc1cnc2ccccc2n1,500000.0
CHEMBL3287984,ClC(Cl)c1cnc2ccccc2n1,19300.0
CHEMBL3287985,FC(F)(F)c1cnc2ccccc2n1,500000.0
CHEMBL3287986,ClC(Cl)(Cl)c1nc2ccccc2nc1-c1ccccc1,3500.0
CHEMBL3288189,ClC(Cl)(Cl)c1nc2ccccc2n2cccc12,41200.0
CHEMBL3288190,Fc1ccc2c(c1)nc(C(Cl)(Cl)Cl)c1cccn12,15000.0
CHEMBL3288191,Clc1ccc2c(c1)nc(C(Cl)(Cl)Cl)c1cccn12,9800.0
CHEMBL3288193,ClC(Cl)(Cl)c1nc2cc(I)ccc2n2cccc12,6600.0
CHEMBL3288194,Cc1ccc2c(c1)nc(C(Cl)(Cl)Cl)c1cccn12,53000.0
CHEMBL3288195,COc1ccc2c(c1)nc(C(Cl)(Cl)Cl)c1cccn12,35000.0
CHEMBL3288196,N#Cc1ccc2c(c1)nc(C(Cl)(Cl)Cl)c1cccn12,17000.0
CHEMBL3288198,O=C(O)c1ccc2c(c1)nc(C(Cl)(Cl)Cl)c1cccn12,106000.0
CHEMBL3288199,N/C(=N/O)c1ccc2c(c1)nc(C(Cl)(Cl)Cl)c1cccn12,15000.0
CHEMBL3288200,Cc1nc2ccccc2n2cccc12,120000.0
CHEMBL3288201,Cc1ccc2c(c1)nc(C)c1cccn12,57000.0
CHEMBL3288202,Cc1nc2cc(C#N)ccc2n2cccc12,31500.0
CHEMBL3288203,FC(F)(F)c1nc2ccccc2n2cccc12,160000.0
CHEMBL3323290,S=c1n(CN2CCOCC2)nc(Cc2ccccc2Nc2c(Cl)cccc2Cl)n1/N=C/c1ccccc1,300000.0
CHEMBL3323291,COc1ccc(/C=N/n2c(Cc3ccccc3Nc3c(Cl)cccc3Cl)nn(CN3CCOCC3)c2=S)cc1,300000.0
CHEMBL3323292,COc1ccc(/C=N/n2c(Cc3ccccc3Nc3c(Cl)cccc3Cl)nn(CN3CCOCC3)c2=S)cc1OC,282000.0
CHEMBL3323293,S=c1n(CN2CCOCC2)nc(Cc2ccccc2Nc2c(Cl)cccc2Cl)n1/N=C/c1ccco1,300000.0
CHEMBL3323294,S=c1n(CN2CCOCC2)nc(Cc2ccccc2Nc2c(Cl)cccc2Cl)n1/N=C/c1cccs1,250000.0
CHEMBL3323296,S=c1n(CN2CCCCC2)nc(Cc2ccccc2Nc2c(Cl)cccc2Cl)n1/N=C/c1ccccc1,300000.0
CHEMBL3323299,S=c1n(CN2CCCCC2)nc(Cc2ccccc2Nc2c(Cl)cccc2Cl)n1/N=C/c1ccco1,262000.0
CHEMBL3343719,CC1(Cc2ccccc2)CC(S(=O)(=O)c2ccccc2F)=C(c2ccc(/C(N)=N\O)cc2)O1,61730.0
CHEMBL3343720,CC1(Cc2ccccc2)CC(S(=O)(=O)c2cccc(F)c2)=C(c2ccc(/C(N)=N\O)cc2)O1,59630.0
CHEMBL3343721,CC1(Cc2ccccc2)CC(S(=O)(=O)c2ccccc2C(F)(F)F)=C(c2ccc(/C(N)=N\O)cc2)O1,57470.0
CHEMBL3343722,CC1(Cc2ccccc2)CC(S(=O)(=O)c2cccc(C(F)(F)F)c2)=C(c2ccc(/C(N)=N\O)cc2)O1,33430.0
CHEMBL3343723,CC1(Cc2ccccc2)CC(S(=O)(=O)c2c(F)cccc2F)=C(c2ccc(/C(N)=N\O)cc2)O1,91410.0
CHEMBL3343724,CC1(Cc2ccccc2)CC(S(=O)(=O)c2ccc(F)cc2F)=C(c2ccc(/C(N)=N\O)cc2)O1,90620.0
CHEMBL3343725,N/C(=N/O)c1ccc(C2=C(S(=O)(=O)c3ccc(F)cc3)CC(c3ccccc3)(c3ccccc3)O2)cc1,19180.0
CHEMBL3343726,CC1(c2ccccc2)CC(S(=O)(=O)c2ccc(F)cc2)=C(c2ccc(/C(N)=N\O)cc2)O1,68290.0
CHEMBL3343727,COc1ccc(C2(c3ccccc3)CC(S(=O)(=O)c3ccc(F)cc3)=C(c3ccc(/C(N)=N\O)cc3)O2)cc1,29420.0
CHEMBL3343728,CC1(c2ccc(Br)cc2)CC(S(=O)(=O)c2ccc(F)cc2)=C(c2ccc(/C(N)=N\O)cc2)O1,19190.0
CHEMBL3343729,CCC1(c2ccccc2OC)CC(S(=O)(=O)c2ccc(F)cc2)=C(c2ccc(/C(N)=N\O)cc2)O1,27000.0
CHEMBL3343730,Cc1ccc(-c2ccc(C3(C)CC(S(=O)(=O)c4ccc(F)cc4)=C(c4ccc(/C(N)=N\O)cc4)O3)cc2)cc1,13700.0
CHEMBL3343801,CC1(c2ccc(Cl)cc2)CC(S(=O)(=O)c2ccc(F)cc2)=C(c2ccc(/C(N)=N\O)cc2)O1,61380.0
CHEMBL3343802,CC1(c2ccc(-c3ccc(/C(N)=N\O)cc3)cc2)CC(S(=O)(=O)c2ccc(F)cc2)=C(c2ccc(/C(N)=N\O)cc2)O1,15300.0
CHEMBL3343803,CC1(c2ccc(-c3ccco3)cc2)CC(S(=O)(=O)c2ccc(F)cc2)=C(c2ccc(/C(N)=N\O)cc2)O1,7010.0
CHEMBL3343804,CC1(c2ccc(-c3cccc([N+](=O)[O-])c3)cc2)CC(S(=O)(=O)c2ccc(F)cc2)=C(c2ccc(/C(N)=N\O)cc2)O1,50000.0
CHEMBL3343805,CC1(c2ccc(-c3ccncc3)cc2)CC(S(=O)(=O)c2ccc(F)cc2)=C(c2ccc(/C(N)=N\O)cc2)O1,30300.0
CHEMBL3343806,CC1(c2ccc(-c3ccccc3C#N)cc2)CC(S(=O)(=O)c2ccc(F)cc2)=C(c2ccc(/C(N)=N\O)cc2)O1,58290.0
CHEMBL3343807,CC1(c2ccc(-c3cccc(/C(N)=N\O)c3)cc2)CC(S(=O)(=O)c2ccc(F)cc2)=C(c2ccc(/C(N)=N\O)cc2)O1,19030.0
CHEMBL3343808,COc1cc(-c2ccc(C3(C)CC(S(=O)(=O)c4ccc(F)cc4)=C(c4ccc(/C(N)=N\O)cc4)O3)cc2)cc(OC)c1OC,50000.0
CHEMBL3400167,O=C(CN1CCCCC1)Nc1cc(C(F)(F)F)cc2c1SSSSS2,24400.0
CHEMBL3400773,Nc1cccc2ccc(=O)[nH]c12,100000.0
CHEMBL3400774,O=[N+]([O-])c1cccc2c(Br)cc(Br)nc12,100000.0
CHEMBL3400775,O=c1cc(Br)c2cccc([N+](=O)[O-])c2[nH]1,43550.0
CHEMBL3400776,O=c1cc(C#Cc2ccccc2)c2cccc([N+](=O)[O-])c2[nH]1,11600.0
CHEMBL3400778,COc1cccc(C#Cc2cc(=O)[nH]c3c([N+](=O)[O-])cccc23)c1,10000.0
CHEMBL3400779,O=c1cc(C#CCOc2ccccc2)c2cccc([N+](=O)[O-])c2[nH]1,1800.0
CHEMBL3400780,O=c1cc(C#CCO)c2cccc([N+](=O)[O-])c2[nH]1,2100.0
CHEMBL3400781,O=c1cc(C#CCCO)c2cccc([N+](=O)[O-])c2[nH]1,15900.0
CHEMBL3400782,CCC(O)CC#Cc1cc(=O)[nH]c2c([N+](=O)[O-])cccc12,3800.0
CHEMBL3400783,O=c1cc(-c2ccccc2)c2cccc([N+](=O)[O-])c2[nH]1,31900.0
CHEMBL3400784,O=c1cc(-c2ccco2)c2cccc([N+](=O)[O-])c2[nH]1,31300.0
CHEMBL3400785,Cc1ccc(-c2cc(=O)[nH]c3c([N+](=O)[O-])cccc23)s1,15600.0
CHEMBL3400786,O=c1cc(-c2cccnc2)c2cccc([N+](=O)[O-])c2[nH]1,10100.0
CHEMBL3400787,O=c1cc(-c2ccncc2)c2cccc([N+](=O)[O-])c2[nH]1,15700.0
CHEMBL3400788,O=c1cc(-c2ccc(C(F)(F)F)cc2)c2cccc([N+](=O)[O-])c2[nH]1,42700.0
CHEMBL3400789,O=c1cc(-c2ccc(Cl)cc2)c2cccc([N+](=O)[O-])c2[nH]1,16100.0
CHEMBL3400790,O=c1cc(-c2ccc(Br)cc2)c2cccc([N+](=O)[O-])c2[nH]1,31300.0
CHEMBL3400791,O=c1cc(-c2ccc(F)cc2)c2cccc([N+](=O)[O-])c2[nH]1,36100.0
CHEMBL3400792,Cc1ccc(-c2cc(=O)[nH]c3c([N+](=O)[O-])cccc23)cc1,31000.0
CHEMBL3400793,COc1ccc(-c2cc(=O)[nH]c3c([N+](=O)[O-])cccc23)cc1,37100.0
CHEMBL3400794,O=c1cc(-c2cccc(C(F)(F)F)c2)c2cccc([N+](=O)[O-])c2[nH]1,14700.0
CHEMBL3400795,CC(C)(C)OCc1cc(=O)[nH]c2c([N+](=O)[O-])cccc12,5300.0
CHEMBL3401893,Nc1cc(C(F)(F)F)cc2c1SSSSS2,26600.0
CHEMBL3401896,CCCCN(CCCC)CC(=O)Nc1cc(C(F)(F)F)cc2c1SSSSS2,100000.0
CHEMBL3407525,O=c1cc(Sc2ccccc2Cl)c2cccc([N+](=O)[O-])c2[nH]1,1250.0
CHEMBL3409767,Nc1cc(=O)[nH]c2c([N+](=O)[O-])cccc12,125000.0
CHEMBL3409768,O=c1cc(N2CCOCC2)c2cccc([N+](=O)[O-])c2[nH]1,86200.0
CHEMBL3409769,O=c1cc(N2CCNCC2)c2cccc([N+](=O)[O-])c2[nH]1,2400.0
CHEMBL3409916,CCCCNc1cc(=O)[nH]c2c([N+](=O)[O-])cccc12,12200.0
CHEMBL3409917,CC(C)(C)OC(=O)NCCOCCOCCNc1cc(=O)[nH]c2c([N+](=O)[O-])cccc12,34800.0
CHEMBL3409918,NCCOCCOCCNc1cc(=O)[nH]c2c([N+](=O)[O-])cccc12,122900.0
CHEMBL3409919,O=c1cc(Nc2ccccc2)c2cccc([N+](=O)[O-])c2[nH]1,1800.0
CHEMBL3409920,O=c1cc(Sc2ccccc2)c2cccc([N+](=O)[O-])c2[nH]1,12500.0
CHEMBL3409921,O=c1cc(Oc2ccccc2)c2cccc([N+](=O)[O-])c2[nH]1,12500.0
CHEMBL3409925,O=c1cc(Sc2ccccc2C(F)(F)F)c2cccc([N+](=O)[O-])c2[nH]1,7800.0
CHEMBL3409927,O=c1cc(Sc2ccc(C(F)(F)F)cc2)c2cccc([N+](=O)[O-])c2[nH]1,12500.0
CHEMBL3409930,O=c1cc(Sc2ccc(Cl)cc2Cl)c2cccc([N+](=O)[O-])c2[nH]1,7800.0
CHEMBL3409931,O=c1cc(Sc2ccc(Br)cc2)c2cccc([N+](=O)[O-])c2[nH]1,3900.0
CHEMBL3409941,O=c1cc(Oc2ccccc2C(F)(F)F)c2cccc([N+](=O)[O-])c2[nH]1,15600.0
CHEMBL3409942,O=c1cc(Oc2cccc(C(F)(F)F)c2)c2cccc([N+](=O)[O-])c2[nH]1,7800.0
CHEMBL3409943,O=c1cc(Oc2ccc(C(F)(F)F)cc2)c2cccc([N+](=O)[O-])c2[nH]1,7800.0
CHEMBL3409946,O=c1cc(Oc2ccc(Cl)cc2)c2cccc([N+](=O)[O-])c2[nH]1,3900.0
CHEMBL3409947,O=c1cc(Oc2ccccc2Br)c2cccc([N+](=O)[O-])c2[nH]1,7800.0
CHEMBL3409954,Cc1ccc(Oc2cc(=O)[nH]c3c([N+](=O)[O-])cccc23)cc1,25000.0
CHEMBL3409955,Cc1cc(Oc2cc(=O)[nH]c3c([N+](=O)[O-])cccc23)ccc1Cl,15600.0
CHEMBL3416951,Cc1ccc(-c2cc3nc(NC(C)(C)C)[nH]c(=O)c3s2)cc1,25600.0
CHEMBL3416953,CCCNc1nc2cc(-c3ccc(C)cc3)sc2c(=O)[nH]1,62500.0
CHEMBL3416954,CCCCNc1nc2cc(-c3ccc(C)cc3)sc2c(=O)[nH]1,6000.0
CHEMBL3416955,CCCCCNc1nc2cc(-c3ccc(C)cc3)sc2c(=O)[nH]1,4200.0
CHEMBL3416956,CCCCCCNc1nc2cc(-c3ccc(C)cc3)sc2c(=O)[nH]1,10600.0
CHEMBL3416957,CCCCCCCNc1nc2cc(-c3ccc(C)cc3)sc2c(=O)[nH]1,6800.0
CHEMBL3416958,Cc1ccc(-c2cc3nc(NC(C)C)[nH]c(=O)c3s2)cc1,49400.0
CHEMBL3416959,CCC(CC)Nc1nc2cc(-c3ccc(C)cc3)sc2c(=O)[nH]1,101300.0
CHEMBL3416960,Cc1ccc(-c2cc3nc(NCC(C)C)[nH]c(=O)c3s2)cc1,21600.0
CHEMBL3416961,CCCCCCC(C)Nc1nc2cc(-c3ccc(C)cc3)sc2c(=O)[nH]1,19400.0
CHEMBL3416962,Cc1ccc(-c2cc3nc(NC(C)c4ccccc4)[nH]c(=O)c3s2)cc1,9200.0
CHEMBL3416963,Cc1ccc(-c2cc3nc(NCc4ccccc4Cl)[nH]c(=O)c3s2)cc1,32600.0
CHEMBL3416964,CCCCN(C)c1nc2cc(-c3ccc(C)cc3)sc2c(=O)[nH]1,3000.0
CHEMBL3416969,CC(C)(C)Nc1nc2cc(-c3ccc(Br)cc3)sc2c(=O)[nH]1,1400.0
CHEMBL3416970,CC(C)(C)Nc1nc2cc(-c3ccc(Cl)cc3)sc2c(=O)[nH]1,15000.0
CHEMBL3416971,CC(C)(C)Nc1nc2cc(-c3ccc(F)cc3)sc2c(=O)[nH]1,5100.0
CHEMBL3416972,COc1ccc(-c2cc3nc(NC(C)(C)C)[nH]c(=O)c3s2)cc1,32300.0
CHEMBL3416973,CC(C)Nc1nc2cc(-c3ccc(Br)cc3)sc2c(=O)[nH]1,13400.0
CHEMBL3416974,CC(C)Nc1nc2cc(-c3ccc(Cl)cc3)sc2c(=O)[nH]1,15600.0
CHEMBL3416975,CC(C)Nc1nc2cc(-c3ccc(F)cc3)sc2c(=O)[nH]1,25000.0
CHEMBL3416976,COc1ccc(-c2cc3nc(NC(C)C)[nH]c(=O)c3s2)cc1,27100.0
CHEMBL3416977,CC(C)(C)Nc1nc2cc(-c3ccccc3)sc2c(=O)[nH]1,12500.0
CHEMBL3416978,CC(C)(C)Nc1nc2ccsc2c(=O)[nH]1,8400.0
CHEMBL3416979,CC(C)Nc1nc2ccsc2c(=O)[nH]1,23900.0
CHEMBL3416980,Cc1cccc(-c2cc3nc(NC(C)(C)C)[nH]c(=O)c3s2)c1,14100.0
CHEMBL3416981,Cc1ccccc1-c1cc2nc(NC(C)(C)C)[nH]c(=O)c2s1,4000.0
CHEMBL3416982,Cc1ccc(-c2csc3c(=O)[nH]c(NC(C)(C)C)nc23)cc1,1400.0
CHEMBL3416983,CC(C)(C)Nc1nc2c(-c3ccc(F)cc3)csc2c(=O)[nH]1,2300.0
CHEMBL3416984,Cc1ccc(-c2csc3c(=O)[nH]c(NC(C)C)nc23)cc1,8800.0
CHEMBL3416985,CC(C)Nc1nc2c(-c3ccc(F)cc3)csc2c(=O)[nH]1,15600.0
CHEMBL3416986,CC(C)Nc1nc2c(-c3ccc(Br)cc3)csc2c(=O)[nH]1,6500.0
CHEMBL3416987,CC(C)Nc1nc2c(-c3ccc(Cl)cc3)csc2c(=O)[nH]1,7100.0
CHEMBL3416988,COc1ccc(-c2csc3c(=O)[nH]c(NC(C)C)nc23)cc1,27800.0
CHEMBL3416989,Cc1ccc(-c2ccc3nc(NC(C)(C)C)[nH]c(=O)c3c2)cc1.Cl,490.0
CHEMBL3416990,Cc1ccc(-c2ccc3c(=O)[nH]c(NC(C)(C)C)nc3c2)cc1,980.0
CHEMBL3416991,Cc1ccc(-c2cc3nc(NC(C)(C)C)[nH]c(=O)c3s2)cc1.Cl,83500.0
CHEMBL3416992,Cc1ccc(-c2cc3nc(NC(C)C)[nH]c(=O)c3s2)cc1.O=C(O)/C=C/C(=O)O,68950.0
CHEMBL3416993,CC(C)(C)Nc1nc2cc(-c3ccc(Cl)cc3)sc2c(=O)[nH]1.O=C(O)/C=C/C(=O)O,67800.0
CHEMBL36,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,7100.0
CHEMBL3601315,CC(=O)Nc1ccccc1[N+](=O)[O-],100000.0
CHEMBL3617601,O=C(CSc1nnc(-c2ccncc2)s1)NCc1ccccc1,17650.0
CHEMBL3617603,O=C(CSc1nnc(-c2ccncc2)s1)NCc1ccc(Cl)cc1,50000.0
CHEMBL3617604,O=C(CSc1nnc(-c2ccncc2)s1)Nc1ccccc1Cl,50000.0
CHEMBL3617605,O=C(CSc1nnc(-c2ccncc2)s1)Nc1ccc(Cl)cc1,50000.0
CHEMBL3617608,CC(Sc1nnc(-c2ccncc2)s1)C(=O)Nc1ccccc1,50000.0
CHEMBL3617609,CC(Sc1nnc(-c2ccncc2)s1)C(=O)NCc1ccccc1,50000.0
CHEMBL3617610,CC(Sc1nnc(-c2ccncc2)s1)C(=O)NCc1ccccc1Cl,50000.0
CHEMBL3617687,CC(Sc1nnc(-c2ccncc2)s1)C(=O)Nc1ccccc1Cl,50000.0
CHEMBL3617688,CC(Sc1nnc(-c2ccncc2)s1)C(=O)Nc1ccc(Cl)cc1,50000.0
CHEMBL3617689,CC(Sc1nnc(-c2ccncc2)s1)C(=O)Nc1c(Cl)cccc1Cl,50000.0
CHEMBL3617690,CC(Sc1nnc(-c2ccncc2)s1)C(=O)Nc1ccc(Cl)cc1Cl,50000.0
CHEMBL3617691,O=C(CCSc1nnc(-c2ccncc2)s1)Nc1ccccc1,50000.0
CHEMBL3617692,O=C(CCSc1nnc(-c2ccncc2)s1)NCc1ccccc1,13970.0
CHEMBL3617693,O=C(CCSc1nnc(-c2ccncc2)s1)NCc1ccccc1Cl,50000.0
CHEMBL3617694,O=C(CCSc1nnc(-c2ccncc2)s1)NCc1ccc(Cl)cc1,15620.0
CHEMBL3617695,O=C(CCSc1nnc(-c2ccncc2)s1)Nc1ccccc1Cl,50000.0
CHEMBL3617696,O=C(CCSc1nnc(-c2ccncc2)s1)Nc1ccc(Cl)cc1,7260.0
CHEMBL3617697,O=C(CCSc1nnc(-c2ccncc2)s1)Nc1c(Cl)cccc1Cl,12600.0
CHEMBL3617698,O=C(CCSc1nnc(-c2ccncc2)s1)Nc1ccc(Cl)cc1Cl,50000.0
CHEMBL3617699,CC(CSc1nnc(-c2ccncc2)s1)C(=O)Nc1ccccc1,50000.0
CHEMBL3617700,CC(CSc1nnc(-c2ccncc2)s1)C(=O)NCc1ccccc1,50000.0
CHEMBL3617701,CC(CSc1nnc(-c2ccncc2)s1)C(=O)NCc1ccccc1Cl,50000.0
CHEMBL3617703,CC(CSc1nnc(-c2ccncc2)s1)C(=O)Nc1ccccc1Cl,50000.0
CHEMBL3617704,CC(CSc1nnc(-c2ccncc2)s1)C(=O)Nc1ccc(Cl)cc1,50000.0
CHEMBL3617705,CC(CSc1nnc(-c2ccncc2)s1)C(=O)Nc1c(Cl)cccc1Cl,50000.0
CHEMBL3617706,CC(CSc1nnc(-c2ccncc2)s1)C(=O)Nc1ccc(Cl)cc1Cl,50000.0
CHEMBL364698,Cc1nccc2ccccc12,179000.0
CHEMBL376266,C=C(C)[C@@H]1CC[C@]2(C(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,400000.0
CHEMBL3763384,COc1ccc(C(c2c(O)c3ccccc3oc2=O)c2c(O)c3ccccc3oc2=O)cc1CSc1nc2ccccc2s1,42100.0
CHEMBL3763557,COc1ccc(C(c2c(O)c3ccccc3oc2=O)c2c(O)c3ccccc3oc2=O)cc1COc1ccc(NC(C)=O)cc1,162400.0
CHEMBL3763814,CC1(C)CC(=O)C2=C(C1)c1c(ccc3ccccc13)NC2c1ccc(-c2ccc(O)c(C(=O)O)c2)o1,58600.0
CHEMBL377488,c1ccn2ccnc2c1,100000.0
CHEMBL3808628,Clc1ccc(Nc2ncnc3ccccc23)c(Cl)c1,35000.0
CHEMBL3822631,Clc1ccc(Oc2nc(C(Cl)(Cl)Cl)nc3ccccc23)c(Cl)c1,22100.0
CHEMBL3822647,CC(=O)c1ccccc1Oc1nc(C(Cl)(Cl)Cl)nc2ccccc12,40000.0
CHEMBL3822694,Cc1cc(Oc2nc(C(Cl)(Cl)Cl)nc3ccccc23)ccc1Cl,5300.0
CHEMBL3822704,COc1ccc(COc2nc(C(Cl)(Cl)Cl)nc3ccccc23)cc1OC,118400.0
CHEMBL3822713,ClC(Cl)(Cl)c1nc(Oc2c(Br)cc(Br)c3cccnc23)c2ccccc2n1,4900.0
CHEMBL3822821,Cc1ccc(COc2nc(C(Cl)(Cl)Cl)nc3ccccc23)cc1,50900.0
CHEMBL3822853,ClC(Cl)(Cl)c1nc(Oc2cccc(Br)c2)c2ccccc2n1,36700.0
CHEMBL3822924,ClC(Cl)(Cl)c1nc(OCc2cccc(OCc3ccccc3)c2)c2ccccc2n1,62500.0
CHEMBL3823003,ClC(Cl)(Cl)c1nc(Oc2ccccc2Br)c2ccccc2n1,26200.0
CHEMBL3823052,Clc1ccc(COc2nc(C(Cl)(Cl)Cl)nc3ccccc23)cc1,33400.0
CHEMBL3823080,Cc1occc(=O)c1Oc1nc(C(Cl)(Cl)Cl)nc2ccccc12,62700.0
CHEMBL3823158,N#Cc1ccc(Oc2nc(C(Cl)(Cl)Cl)nc3ccccc23)cc1,8000.0
CHEMBL3823159,FC(F)(F)c1ccc(COc2nc(C(Cl)(Cl)Cl)nc3ccccc23)cc1,27800.0
CHEMBL3823202,O=[N+]([O-])c1ccc(COc2nc(C(Cl)(Cl)Cl)nc3ccccc23)cc1,34900.0
CHEMBL3823366,COc1ccc(COc2nc(C(Cl)(Cl)Cl)nc3ccccc23)cc1,90300.0
CHEMBL3823427,O=c1cc(Oc2nc(C(Cl)(Cl)Cl)nc3ccccc23)c2ccccc2o1,59000.0
CHEMBL3823450,ClC(Cl)(Cl)c1nc(Oc2ccc3ccccc3n2)c2ccccc2n1,30300.0
CHEMBL3823472,CC(C)c1ccc(COc2nc(C(Cl)(Cl)Cl)nc3ccccc23)cc1,33300.0
CHEMBL3823594,O=Cc1ccccc1Oc1nc(C(Cl)(Cl)Cl)nc2ccccc12,75000.0
CHEMBL3823631,CC(=O)c1cccc(Oc2nc(C(Cl)(Cl)Cl)nc3ccccc23)c1,1000.0
CHEMBL3823657,O=[N+]([O-])c1cccc(COc2nc(C(Cl)(Cl)Cl)nc3ccccc23)c1,29900.0
CHEMBL3823695,C#CC(Oc1nc(C(Cl)(Cl)Cl)nc2ccccc12)c1ccccc1,24600.0
CHEMBL3823721,Fc1c(F)c(F)c(Oc2nc(C(Cl)(Cl)Cl)nc3ccccc23)c(F)c1F,43700.0
CHEMBL3823785,ClC(Cl)(Cl)c1nc(OCc2ccccc2)c2ccccc2n1,43800.0
CHEMBL3823791,O=[N+]([O-])c1ccccc1COc1nc(C(Cl)(Cl)Cl)nc2ccccc12,10000.0
CHEMBL3823819,CC(=O)c1ccc(Oc2nc(C(Cl)(Cl)Cl)nc3ccccc23)cc1,49500.0
CHEMBL3823825,O=[N+]([O-])c1ccc(/C=C/COc2nc(C(Cl)(Cl)Cl)nc3ccccc23)cc1,31250.0
CHEMBL3823887,O=[N+]([O-])c1cc2c(cc1COc1nc(C(Cl)(Cl)Cl)nc3ccccc13)OCO2,28700.0
CHEMBL3823974,ClC(Cl)(Cl)c1nc(Oc2ccc(Br)cc2)c2ccccc2n1,45000.0
CHEMBL3824032,CC(Oc1nc(C(Cl)(Cl)Cl)nc2ccccc12)c1ccc(Cl)cc1,25100.0
