Molecule ChEMBL ID,Smiles,Standard Value
CHEMBL1726554,COc1ccc(-c2cc(N)n(S(=O)(=O)c3cccc([N+](=O)[O-])c3)n2)cc1OC,20000
CHEMBL114343,COC(=O)CC(c1ccc(OC)c(OC)c1)N1C(=O)c2ccc(N)cc2C1=O,380
CHEMBL1595049,CCCCCn1c(SCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,20000
CHEMBL1452157,C/C(Cl)=C\Cn1c(NCCc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,5660
CHEMBL1468879,C=CCn1c(SCCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,20000
CHEMBL1325644,Cc1cc(NC(=O)c2ccc(C)s2)n(-c2nc3ccccc3[nH]2)n1,20000
CHEMBL1401026,CN(C)S(=O)(=O)c1cccc(CSCc2cccc(S(=O)(=O)N(C)C)c2)c1,2090
CHEMBL1706542,CCC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc(C#N)cc4)CC3)ccc21,20000
CHEMBL1415184,Cc1cc(C(=O)NC2CCCc3c2cnn3-c2cccc(C)c2C)n(C)n1,703
CHEMBL1319304,CCCCCn1c(=O)[nH]c2cc(C(=O)N3CCN(Cc4ccc5c(c4)OCO5)CC3)ccc2c1=O,1180
CHEMBL1445206,COc1ccc(C(=O)NC(=S)N(C)C2CCCCC2)cc1Br,20000
CHEMBL1407805,Nc1nc2ccccc2n1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,20000
CHEMBL1411091,O=C(CSc1nc(O)c2c(-c3ccccc3)csc2n1)NC1CCCCC1,20000
CHEMBL1400601,CN(Cc1ccc(F)cc1)S(=O)(=O)c1nnc(NC(=O)c2ccccc2)s1,15100
CHEMBL1420187,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(C)N4C(C)=O)CC2)cc1,6500
CHEMBL1363341,Cc1ccc(S(=O)(=O)n2c(N)nc3cc(C)c(C)cc32)cc1,20000
CHEMBL1726092,CCCCNCC(=O)Nc1sc2c(c1C(=O)O)CCCC2,20000
CHEMBL1726725,CCOc1ccc(NC(=O)c2ccc(CN3CCCCC3)cc2)cc1,20000
CHEMBL1727158,CSc1ccc(NC(=O)c2ccc(CN3CCCCC3)cc2)cc1,19600
CHEMBL1487136,Cc1cc(C(=O)NC2CCCc3c2cnn3-c2ccc(C)c(C)c2)n(C)n1,79.3
CHEMBL1412853,Cc1ccc(S(=O)(=O)n2c(N)nc3ccccc32)cc1,20000
CHEMBL3640297,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc4c(=O)[nH][nH]c4c3)NC(=O)NC1=O)C2,226.45
CHEMBL3640326,CCN1CCN(C(=O)c2ccc(C#C[C@]3(CN4Cc5ccc(OC)cc5C4=O)NC(=O)NC3=O)cc2)CC1,446
CHEMBL3640393,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(C4(C#N)CCN(C)CC4)cc3)NC(=O)NC1=O)C2,669
CHEMBL3640400,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3nc(-c4n[nH]c(=O)n4C4CCN(C)CC4)ccc3OC)NC(=O)NC1=O)C2,2189
CHEMBL3640427,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3nc(N4C[C@H](O)CC4=O)ccc3OC)NC(=O)NC1=O)C2,1132
CHEMBL347547,c1ccc(Cn2cnc3ccccc32)cc1,204000
CHEMBL127042,CCCn1c(=O)n(CCCC(=O)OCC)c(=O)c2nccnc21,3000
CHEMBL1305184,CC(C)Sc1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccccc1,20000
CHEMBL1332003,O=C(Nc1nc2ccccc2n1Cc1ccc(Cl)cc1)c1ccco1,20000
CHEMBL1519375,C/C=C/Cn1c(SCCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,62670
CHEMBL1314048,Nc1nc2ccccc2n1Cc1ccc(Cl)cc1,8920
CHEMBL1530557,CC1Sc2ccc(S(=O)(=O)N3CCC(C(=O)Nc4ccc(Cl)cc4)CC3)cc2NC1=O,3150
CHEMBL1711273,CC1CCc2c(sc(NC(=O)c3ccc(Cl)cc3)c2C(=O)O)C1,4410
CHEMBL1525940,O=C(/C=C/c1cccs1)Nc1sc2c(c1C(=O)O)CCCC2,20000
CHEMBL1569174,CCOC(=O)c1ccc(NC(=O)c2ccc(CN3CCc4ccccc4C3)cc2)cc1,1400
CHEMBL1392142,Cc1cc(C(=O)COC(=O)c2ccccc2O)c(C)n1Cc1cccs1,39.1
CHEMBL1316316,COc1ccc(S(=O)(=O)n2c(N)nc3ccccc32)cc1,20000
CHEMBL1706944,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc(CN2CCc3ccccc3C2)cc1,20000
CHEMBL1305184,CC(C)Sc1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccccc1,20000
CHEMBL1702956,Nc1nc2ccccc2n1S(=O)(=O)c1ccc(C(F)(F)F)cc1,20000
CHEMBL1725440,CC(C)C(=O)N(C)C(c1ccccc1)c1c[nH]c2ccccc12,20000
CHEMBL171272,CCOC(=O)CCCn1c(=O)c2nc(CC)c(CC)nc2n(C)c1=O,130000
CHEMBL3640320,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(C(CN)N4CCC(NC(=O)OC(C)(C)C)C4)cc3)NC(=O)NC1=O)C2,303
CHEMBL3640374,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C4(CNS(C)(=O)=O)NC(=O)NC4=O)cc3)NC(=O)NC1=O)C2,176
CHEMBL4777142,CC(C)(O)c1ncc(-c2ccc3ncc(Cl)c(NC(C)(C)c4ccccc4)c3c2)cn1,10000
CHEMBL4764442,C[C@@H](Nc1c(Cl)cnc2ccc(-c3ccc(C(C)(C)O)cc3)cc12)c1ccccc1F,47
CHEMBL552443,O=C(O)c1c(NC(=O)N2CCOCC2)sc2c1CCCC2,20000
CHEMBL1699379,CCC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc(Cl)cc4)CC3)ccc21,20000
CHEMBL1709366,Cn1nccc1C(=O)N[C@@H]1CCCc2c1cnn2-c1ccccc1F,20000
CHEMBL1405985,O=C(CSc1ccccc1NS(=O)(=O)c1ccccc1F)Nc1nnc(C(F)(F)F)s1,4630
CHEMBL1535050,Nc1nc2ccccc2n1C(=O)c1ccc(F)cc1,20000
CHEMBL1320366,COC(=O)c1c(NC(=O)c2ccccc2)sc2c1CC(C)(C)OC2,20000
CHEMBL126511,CCOC(=O)CCCn1cnc2cc([N+](=O)[O-])ccc2c1=O,25000
CHEMBL3326318,Cc1cc2occ(CN(C)CCN(C)Cc3cn(-c4cccc(C(F)(F)F)c4)c4ccccc34)c(=O)c2cc1C.Cl,20300
CHEMBL3642435,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cncc(-c4cn[nH]c4)c3)NC(=O)NC1=O)C2,260
CHEMBL3642479,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cncc(C(=O)NN)c3)NC(=O)NC1=O)C2,432
CHEMBL3642492,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(/C(=N/O)N4CCCN(C)CC4)cc3)NC(=O)NC1=O)C2,45
CHEMBL3642493,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(/C(=N/O)N4CCC4)cc3)NC(=O)NC1=O)C2,186
CHEMBL3642517,CCN1CCN(C(N=O)c2ccc(C#C[C@]3(CN4Cc5ccc(OC)cc5C4=O)NC(=O)NC3=O)cn2)CC1,87
CHEMBL3642535,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3cccnc3C)NC(=O)NC1=O)C2,193
CHEMBL3640327,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(=O)N4CCN(C5CC5)CC4)cc3)NC(=O)NC1=O)C2,1158
CHEMBL3640352,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(-c4nc(-c5cnn(C)c5)ccc4O)c(F)c3)NC(=O)NC1=O)C2,75.4
CHEMBL3640377,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C4=NCCN4)c(C)c3)NC(=O)NC1=O)C2,504
CHEMBL3640378,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(N4CCNC4=O)cc3)NC(=O)NC1=O)C2,1618
CHEMBL3640401,CCN1CCN(C(=O)C2CCC(=O)N2c2ccc(C#C[C@]3(CN4Cc5ccc(OC)cc5C4=O)NC(=O)NC3=O)cc2)CC1,113
CHEMBL3640311,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(=O)[nH]n(C)c4c3)NC(=O)NC1=O)C2,456
CHEMBL3640408,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(NC(=O)C4CCN(C)CC4)cc3)NC(=O)NC1=O)C2,78
CHEMBL3642426,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3nc(-c4cncc(C#N)c4)ccc3OC)NC(=O)NC1=O)C2,1790
CHEMBL3642430,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(c4ccc[nH]4)c4ccc[nH]4)cc3)NC(=O)NC1=O)C2,1199
CHEMBL3642436,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cncc(-c4ccc(C(N)=O)cc4)c3)NC(=O)NC1=O)C2,361
CHEMBL3642442,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C4(CN)NC(=O)NC4=O)cc3)NC(=O)NC1=O)C2,229
CHEMBL1700774,COc1ccc(-c2cc(N)n(S(=O)(=O)c3ccc(F)c(C)c3)n2)cc1,19900
CHEMBL1444568,CCCCn1c(CN2CCN(c3cccc(Cl)c3)CC2)nc2c1c(=O)n(C)c(=O)n2C,3350
CHEMBL1491481,CCCn1c(SCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,20000
CHEMBL3642537,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(/N=C(\N)NC#N)cc3)NC(=O)NC1=O)C2,150
CHEMBL419204,COc1cc(OC)cc(C(CC(N)=O)N2C(=O)c3ccccc3C2=O)c1,39000
CHEMBL3640420,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3nc(N)ccc3O)NC(=O)NC1=O)C2,808
CHEMBL3642485,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C4(C5CCC5)NC(=O)NC4=O)cc3)NC(=O)NC1=O)C2,382
CHEMBL3642488,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4oc(C5(C)NC(=O)NC5=O)cc4c3)NC(=O)NC1=O)C2,292
CHEMBL3642539,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4ccccc4O)nc3)NC(=O)NC1=O)C2,2090
CHEMBL3642429,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(N(c4cccnc4)C4CCNCC4)nc3)NC(=O)NC1=O)C2,430
CHEMBL3640397,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(N4C(=O)NC5(CC5)C4=O)c(F)c3)NC(=O)NC1=O)C2,148
CHEMBL3642453,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cc(Br)ccc3O)NC(=O)NC1=O)C2,10001
CHEMBL3642527,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cccnc3-c3cn[nH]c3)NC(=O)NC1=O)C2,927
CHEMBL3642528,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3cccnc3)NC(=O)NC1=O)C2,134
CHEMBL1718692,CC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc(Cl)cc4)CC3)ccc21,20000
CHEMBL1728652,CCOC(=O)c1ccc(NC(=O)c2ccc(CCN3CCc4ccccc4C3)cc2)cc1,10800
CHEMBL1299751,O=C(c1ccc(S(=O)(=O)Cc2ccccc2Cl)c([N+](=O)[O-])c1)N1CCN(c2ccccn2)CC1,4530
CHEMBL1719472,CCc1cc(C(=O)NC2CCCc3c2cnn3-c2ccccc2F)no1,20000
CHEMBL1607187,O=C(Nc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1ccc(CN2CCc3ccccc3C2)cc1,616
CHEMBL1720861,CCOc1ccc(NC(=O)c2ccc(CCN3CCc4ccccc4C3)cc2)cc1,20000
CHEMBL1700576,N#Cc1ccccc1S(=O)(=O)n1c(N)nc2ccccc21,20000
CHEMBL1336829,CCCCn1c(SCC(=O)Nc2nnc(CC)s2)nc2c1c(=O)n(C)c(=O)n2C,13000
CHEMBL1363341,Cc1ccc(S(=O)(=O)n2c(N)nc3cc(C)c(C)cc32)cc1,20000
CHEMBL3642498,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cncc(C(N=O)N4CCCN(C)CC4)c3)NC(=O)NC1=O)C2,1322
CHEMBL3642509,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(N=O)N4CCOCC4)cc3)NC(=O)NC1=O)C2,100
CHEMBL3642515,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(N=O)N4CCOCC4)s3)NC(=O)NC1=O)C2,571
CHEMBL3642533,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(C(N)=O)N4CCCNCC4)cc3)NC(=O)NC1=O)C2,302
CHEMBL3642555,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(N4CCCCC4=O)cc3)NC(=O)NC1=O)C2,1394
CHEMBL3642560,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(c3)CCCC43NC(=O)NC3=O)NC(=O)NC1=O)C2,137
CHEMBL3642563,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(c3)CCC43NC(=O)NC3=O)NC(=O)NC1=O)C2,151
CHEMBL3640339,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4nc(-c5cnn(C)c5)ccc4O)cc3)NC(=O)NC1=O)C2,61
CHEMBL3640347,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(CN4CCN(C5CCCCC5)CC4)cc3)NC(=O)NC1=O)C2,255.4
CHEMBL3640371,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(-c4ncccc4O)cc3)NC(=O)NC1=O)C2,96
CHEMBL3639392,CCN1CCN(C(=O)C2CCC(=O)N2c2ccc(C#C[C@]3(CN4Cc5ccc(OC)c(F)c5C4=O)NC(=O)NC3=O)cc2)CC1,152
CHEMBL126912,COc1cc2ccn(CCCC(=O)O)c(=O)c2cc1OC,100000
CHEMBL340097,COc1cc2ccnc(Nc3ccc(Cl)cc3)c2cc1OC,35000
CHEMBL1419822,Cn1c(=O)[nH]c(=O)c2c1nc([N+](=O)[O-])n2Cc1ccccc1,1320
CHEMBL76297,CNC(=O)[C@@H](NC(=O)[C@H](c1ccccc1)[C@H](CO)C(=O)NO)C(C)(C)C,928
CHEMBL3640315,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(CN(C)C)n[nH]c4c3)NC(=O)NC1=O)C2,163
CHEMBL502604,CCCCCCCCCCCCCCO[C@H]1[C@@H](OC)O[C@H](C[N+](C)(C)C2CCCC2)[C@@H](O)[C@@H]1OCCCCCCCCCCCCCC,6000
CHEMBL1427550,CSC(S)=NN=Cc1ccc(Br)cc1,20000
CHEMBL1734357,O=C(Nc1nc2ccccc2n1Cc1ccc(Cl)cc1)C1CCCCC1,20000
CHEMBL1417851,COCCn1c(C)cc(C(=O)COC(=O)c2ccccc2Br)c1C,39.1
CHEMBL1716085,COC(=O)c1c(NC(=O)C(=O)N2CCCCC2)sc2c1CC(C)(C)OC2,20000
CHEMBL1735630,O=C(Cc1ccccc1)Nc1nc2ccccc2n1Cc1ccc(Cl)cc1,20000
CHEMBL3642519,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C4(C)NC(=O)NC4=S)cc3)NC(=O)NC1=O)C2,398
CHEMBL3642538,CCN1CCC(C(=O)OC)(c2ccc(C#C[C@]3(CN4Cc5ccc(OC)cc5C4=O)NC(=O)NC3=O)cc2)CC1,288
CHEMBL3642549,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(NCCN(C)C)nc3)NC(=O)NC1=O)C2,419
CHEMBL187092,C[C@@]1(O)CCCN(S(=O)(=O)c2ccc(OCc3ccc(F)cc3Cl)cc2)[C@H]1C(=O)NO,10.4
CHEMBL1524014,CCc1cc(C(=O)NC2CCCc3c2cnn3-c2cccc(C)c2C)n(C)n1,179
CHEMBL1534716,O=C(Nc1nc2ccccc2n1Cc1ccccc1)c1ccco1,20000
CHEMBL1302130,CC(Nc1ncnc2sccc12)c1ccccc1,2350
CHEMBL1700826,CCOc1ccc(NC(=O)c2ccc(CN3CCc4ccccc43)cc2)cc1,20000
CHEMBL1519375,C/C=C/Cn1c(SCCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,18600
CHEMBL1717950,O=C(Nc1nc2ccccc2n1Cc1ccccc1Cl)c1cccs1,20000
CHEMBL1521474,Nc1nc2ccccc2n1S(=O)(=O)c1ccc(Cl)cc1,20000
CHEMBL1603938,Cc1ccc(C)c(SCC(=O)OC/C(O)=C(\C#N)c2nc3ccccc3[nH]2)c1,20000
CHEMBL1727785,COc1ccc(C(=O)Nc2sc3c(c2C(=O)O)CC(C)(C)OC3)cc1OC,20000
CHEMBL1321508,Nc1nc2ccccc2n1S(=O)(=O)c1ccccc1,20000
CHEMBL1502127,Cc1ccccc1/C=C1\Sc2ccc(C(=O)N3CCN(c4ccccn4)CC3)cc2N(C)C1=O,6220
CHEMBL1718809,O=C(Nc1nc2ccccc2n1Cc1ccccc1Cl)C1CCCCC1,20000
CHEMBL1709705,CCC(=O)N1c2ccc(S(=O)(=O)N3CCN(c4ccc(Cl)cc4)CC3)cc2CC1C,584
CHEMBL1468181,CC(C)(C)c1ccc(C(=O)O/N=C(\N)c2ccccn2)cc1,952
CHEMBL1571150,Cc1cccc(-n2ncc3c2CCCC3NC(=O)C2(C(N)=O)CC2)c1C,14500
CHEMBL1492752,Cn1nccc1C(=O)NC1CCCc2c1cnn2-c1ccc(F)cc1F,712
CHEMBL1554526,Nc1nc2ccccc2n1C(=O)c1ccc(Cl)cc1Cl,3180
CHEMBL1525735,Cc1ccc(NC(=O)C2CCN(S(=O)(=O)c3ccc4c(c3)NC(=O)C(C)S4)CC2)cc1Cl,2840
CHEMBL1542483,NC(=O)C1CCN(c2ccc(S(=O)(=O)N3CCC(Cc4ccccc4)CC3)cn2)CC1,12400
CHEMBL1720257,CC(=O)N1c2ccc(S(=O)(=O)N3CCN(c4ccc(Cl)cc4)CC3)cc2CC1C,5760
CHEMBL1573795,COc1cccc(C(=O)Nc2sc3c(c2C(=O)O)CCCC3)c1,20000
CHEMBL1411912,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccc(CN2CCc3ccccc3C2)cc1,627
CHEMBL1701407,COC(=O)CC1=NN(c2nc3ccccc3s2)C(=O)/C1=C(/C)Nc1ccc(OC)cc1,39.1
CHEMBL3964458,COc1cccc2c1ncc1c(=O)n(-c3cccc(C#N)c3)c(=O)n(C3CCCC3)c12,123
CHEMBL3642559,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(N4CCC5(CC4)NC(=O)NC5=O)nc3)NC(=O)NC1=O)C2,347.7
CHEMBL333333,CCOC(=O)CCCn1cnc2cc(O)c(O)cc2c1=O,48000
CHEMBL1453730,Cc1oc(-c2cc(F)ccc2F)nc1CN1CCN(c2ncnc3ccccc23)CC1,5970
CHEMBL1329930,CCCOc1ccc(C=NN=C(S)Nc2ccccc2[N+](=O)[O-])c(O)c1,880
CHEMBL1561275,Cc1nn(-c2ccccc2)c2nc(C(Cl)(Cl)Cl)nc(O)c12,6620
CHEMBL1394462,COc1ccc(-c2cc(N)n(S(=O)(=O)c3ccccc3)n2)cc1OC,20000
CHEMBL1299367,CCCCn1c(SCC(=O)c2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,20000
CHEMBL1327036,Nc1cc(-c2ccccc2)nn1S(=O)(=O)c1c(F)c(F)c(F)c(F)c1F,20000
CHEMBL1405076,O=C(O)c1c(-n2cccc2)sc2c1CCCC2,20000
CHEMBL1706268,CC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc(C#N)cc4)CC3)ccc21,8790
CHEMBL1531328,Cn1nccc1C(=O)NC1CCCc2c1cnn2-c1ccccc1F,14600
CHEMBL418836,COC(=O)CC(c1ccc(OC)c(OC)c1)N1C(=O)c2cc(Cl)c(Cl)cc2C1=O,13000
CHEMBL3913808,COc1cccc2c1ncc1c(=O)n(-c3ccccc3)c(=O)n(C3CCCC3)c12,1300
CHEMBL3644500,COc1cccc2c1ncc1c(=O)n(-c3ccc4c(c3)OCO4)c(=O)n(C3CCCC3)c12,2
CHEMBL3960339,COc1cccc2c1ncc1c(=O)n(-c3cccc(Cl)c3)c(=O)n(C3CCN(S(=O)(=O)c4ccccc4)CC3)c12,1
CHEMBL3938524,COc1cccc2c1ncc1c(=O)n(-c3cccc(Cl)c3)c(=O)n(C3CCC(C(=O)O)CC3)c12,1
CHEMBL3741883,O=C(c1coc2ccccc2c1=O)N1CCN(Cc2cn(-c3cccc(C(F)(F)F)c3)c3ccccc23)CC1,10000
CHEMBL3739952,Cc1ccc2occ(CN(C)CCN(C)Cc3cn(-c4cccc(C(F)(F)F)c4)c4ccccc34)c(=O)c2c1,10000
CHEMBL3740702,O=C(c1coc2ccccc2c1=O)N1CCN(C(=O)c2cn(S(=O)(=O)c3ccccc3)c3ccccc23)CC1,40000
CHEMBL3642554,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(N=O)N4[C@H](C)CNC[C@@H]4C)cc3)NC(=O)NC1=O)C2,327
CHEMBL3938519,CCCCCCCCCCCCCCO[C@H]1C(O)O[C@H](COC(=O)CCC(=O)OC[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)O)C(OC)[C@@H]1OCCCCCCCCCCCCCC,3000
CHEMBL3983488,CCCCCCCCCCCCCCO[C@@H]1[C@@H](OCCCCCCCCCCCCCC)[C@@H](OC)O[C@H](COC(=O)CCC(=O)OC[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)O)[C@H]1OC,500
CHEMBL3644497,CCn1c(=O)c2cnc3c(C(C)C)cccc3c2n(C2CCCC2)c1=O,20000
CHEMBL3984643,CCn1c(=O)c2cnc3c(C)cccc3c2n(C2CCCC2)c1=O,500
CHEMBL3977927,COc1cccc2c1ncc1c(=O)n(C)c(=O)n(C3CCCC3)c12,1400
CHEMBL3644498,COc1cccc2c1ncc1c(=O)n(-c3cc(C)cs3)c(=O)n(C3CCCC3)c12,30
CHEMBL3925334,COc1cccc2c1ncc1c(=O)n(-c3ccc(C)cc3)c(=O)n(C3CCCC3)c12,163
CHEMBL3982748,COc1cccc2c1ncc1c(=O)n(-c3cccc(SC)c3)c(=O)n(C3CCCC3)c12,74
CHEMBL3966213,COc1cccc2c1ncc1c(=O)n(-c3cccc(Cl)c3)c(=O)n([C@H]3CCNC3)c12,1000
CHEMBL3945875,COc1cccc2c1ncc1c(=O)n(-c3cccc(Cl)c3)c(=O)n(C3CCC(NS(C)(=O)=O)CC3)c12,6
CHEMBL1287908,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(CC4CCN(C)CC4)nc3)NC(=O)NC1=O)C2,194.9
CHEMBL3640426,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3nc(N4C(=O)CC[C@H]4CO)ccc3OC)NC(=O)NC1=O)C2,1542
CHEMBL1731582,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CCN4C(=O)C3CC3)CC2)cc1,16600
CHEMBL1721926,CCC(=O)N1c2ccc(S(=O)(=O)N3CCN(c4ccc(C(C)=O)cc4)CC3)cc2CC1C,1630
CHEMBL1354394,O=C(Nc1nc2c(F)cc(F)cc2s1)c1ccc([N+](=O)[O-])o1,19700
CHEMBL1314048,Nc1nc2ccccc2n1Cc1ccc(Cl)cc1,20000
